Id;Label;Degree;PageRank;Betweenness;Community
853;orf1;80;0.000701269898646573;1.8473786281662664e-05;0
854;orf2;80;0.000701269898646573;1.8473786281662664e-05;0
855;ornithine;80;0.0007012698986465731;1.8473786281662664e-05;0
856;ornithine decarboxylase;80;0.0007012698986465731;1.8473786281662664e-05;0
857;ovolvulus;80;0.0007012698986465732;1.8473786281662664e-05;0
858;polyamine;80;0.0007012698986465732;1.8473786281662664e-05;0
859;polyamines;80;0.0007012698986465733;1.8473786281662664e-05;0
860;putrescine;80;0.0007012698986465733;1.8473786281662664e-05;0
861;scerevisiae;80;0.0007012698986465734;1.8473786281662664e-05;0
862;spa;80;0.0007012698986465734;1.8473786281662664e-05;0
863;spermidine;80;0.0007012698986465735;1.8473786281662664e-05;0
864;spermine;80;0.0007012698986465735;1.8473786281662664e-05;0
865;spombe;80;0.0007012698986465735;1.8473786281662664e-05;0
866;spombe cells;80;0.0007012698986465735;1.8473786281662664e-05;0
867;wild-type cells;80;0.0007012698986465735;1.8473786281662664e-05;0
868;yeast spombe;80;0.0007012698986465735;1.8473786281662664e-05;0
869;β-galactosidase;80;0.0007012698986465735;1.8473786281662664e-05;0
870;breast cancer;15;0.0003249605932472793;0.0013666047294222422;8
871;muscle;10;0.0002476860426415126;2.499593816004899e-06;8
872;avian influenza;20;0.00034451951456783143;0.0007753169943890412;8
873;communicable diseases;45;0.0005714525431467307;0.00044346605649041917;8
874;confusion;20;0.00034451951456783143;0.0007753169943890412;8
875;hiv/aids;24;0.00038311810428555816;1.1248172172022046e-05;8
876;infectious disease;38;0.0005083666426829473;0.0014250660458151748;8
877;man;40;0.0004899601509105147;0.0005126894990553939;8
878;bacteriophages;15;0.0002855705929957679;8.331979386682995e-06;0
879;ht;15;0.0002855705929957679;8.331979386682995e-06;0
880;rrna;15;0.0002855705929957679;8.331979386682995e-06;0
881;influenza outbreaks;20;0.0003060264534033196;0.00025531357475736585;8
882;ataxia telangiectasia;17;0.00029228585013768636;0.00011539910478832901;0
883;atm;17;0.00029228585013768636;0.00011539910478832901;0
884;oligonucleotide;44;0.0004892163308404238;0.0005297678564820045;4
885;hmpv;14;0.00028248423761295975;0.00011048204666741661;8
886;hmpv infection;14;0.0002824842376129598;0.00011048204666741661;8
887;lrti;14;0.0002824842376129598;0.00011048204666741661;8
888;meningococcal disease;23;0.00043899720052704446;0.0006730179084597959;8
889;cfmv infection;1;0.00017336083520349068;0.0;8
890;d dinman;27;0.0003573782351192455;1.5907626278335404e-05;4
891;prf;27;0.00035737823511924546;1.5907626278335404e-05;4
892;infectivity;18;0.00036133431015087107;1.413784350527718e-06;8
893;kr;18;0.00036133431015087107;1.413784350527718e-06;8
894;oropharyngeal lesions;18;0.00036133431015087107;1.413784350527718e-06;8
895;ring;18;0.00036133431015087107;1.413784350527718e-06;8
896;scabs;18;0.00036133431015087107;1.413784350527718e-06;8
